page,row_index,y_center,token_count,row_text
2,92,4099.220930232558,43,"ave | hide | #tettballas | Jul 28, 2025 12.57 PM | BALLAS is a construction materials supplier | that focuses on optimizing the procurement__ | ballas.biz | 51-200 | Japan | Tokyo | Chuo | City | billlasx | Load contacts | ntacts | Venture | Venture Capital | Capital | 2022 | 12.3 | 7.7 | Apr | 2025 | Series | nla | nla | The Hokkoku Banl | nla | nfa | nfa | nla | nla | 12% | 125% | 800% | nfa | nfa | nla | nla | nfa | nfa | nfa | nla"
2,93,4144.244444444443,45,"save | hide | arculus | Jungheinrich company | Jul 28, 2025 12.57 PM | arculus is a technology company | in the development = | high-€ | end mobile robo | specializing | arculus de | 51-200 | Germany | Bavaria | Munich | arculus-gmbh | Load contacts | ntacts | Venture Capital | 2016 | 17.5 | May | 2020 | Series | Atomico | nla | Hello Tomorrow | nla | nla | nla | nla | 2% | 3% | 7% | nla | 27% | nla | nla | -71% | BalanstraBe 73; Haus 10; Munich, Bavaria 81549, DE | nla | nfa | nla | nla | ~nla"
2,94,4188.604651162791,43,"save | hide | Rundoo | Jul 28,2025 12.57 PM | Rundoo is | point-of-sale solutions tailored for paint and_ | software company that provides | getrundoo com | 11-50 | United States | (USA) | California | Redwood City | rndoo | Load contacts | ntacts | Venture Capital | 2021 | May 31, 2024 | Series | Bessemer Venture Partners | nla | Plug = | and Play Tecl | nla | nla | nla | nla | 15% | 22% | 144% | 193% | 340% | 2,100% | nla | 41% | 370 Convention Way; Downtown Redwood City, California | 94063, US | nla | nla | nla | nla | ~nla"
2,95,4234.333333333333,45,"save | hide | Merge | 28 , | 2025 12.57 PM | Merge is | a unified API for integrating various busines. | technology company that provides | merge dev | 51-200 | United States | (USA) | California | San Francisco | merge-api | Load contacts | ntacts | Venture Capital | 2020 | 74.5 | Oct 23,2022 | Series = | Accel | nla | Addition | Acce | nfa | nla | nla | nla | 3% | nla | 4% | 40 | 40% | 139% | 542% | nla | ~0% | San Francisco, California, US | nfa | nfa | nfa | nla | ~nla"
2,96,4279.155555555557,45,"save | hide | Voxware | Jul 28, 2025 12.57 PM | specializing | Voxware | a technology solutions provider | voice automation and__ | Voyiare com | 51-200 | United States | (USA) | New Jersey | Hamilton | Township | Vaiyware | Load contacts | ntacts | Venture | Capital | 1993 | 7.8 | Apr 23, 2014 | Series | nla | nla | Edison Partners | nla | nla | nfa | nla | 2% | nla | nfa | 2% | -24% | -24% | -26% | nla | 3705 Quakerbridge Road; Suite 210; Hamilton, NJ 08619,US | nfa | nfa | nfa | nfa | ~nla"
2,97,4323.798076923077,52,"hide | blue lotus 360 | Jul 28, 2025 12.57 PM | Blue Lotus 360 is : | company specializing | software | ERP | solutions | velopment | for - | bluelotus360.com | 51-200 | United Kingdom | (UK) | England | Gerrards Cross | bluelotus360 | Load | contacts | ntacts | Venture Capital | 2017 | 0.3 | 0.3 | Oct 27,2023 | Series | nla | nla | John Keells X | nla | nla | nla | nla | 20% | 28 % | 36% | 36 % | 48% | 82% | 220% | 433% | -29% | Europa House, Marsham | SL9 8BQ, GB | Way; | Suit 4; Gerrards Cross,_ | England | nla | nfa | nla | nla | ~nla"
2,98,4369.032608695655,46,"save | hide | Corevist | Jul 28,2025 12.57 PM | Corevist; Inc. is a B2B software company that | specializes | providing integrated. | corevist com | 51-200 | United States | (USA) | North Carolina | Raleigh | ctrevist | Load contacts | ntacts | Sponsor | Other Financial | 2008 | 8.2 | Apr 20,2022 | Series | Halstatt | nla | Jurassic Capital | nla | nla | nla | nla | 5% | 2% | 2 % | 2% | -10% | -26% | 332% | -26% | ~48% | 7474 Creedmoor Road; #108; | Raleigh, | NC 27613,US | nla | nfa | nfa | nla | ~nla"
2,99,4414.545454545453,44,"save | hide | ConverSight | Jul | 28, 2025 12.57 PM | ConverSight is | company specializing | white-collar service | analytics software__. | conversightai | 51-200 | United States | (USA) | Indiana | Indianapolis | crinversight | Load contacts | ntacts | Venture Capital | 2017 | 15.9 | Aug 27, 2023 | Series | Augment Ventures | nla | Atland Ventures | nla | nla | nla | nla | 1% | 5 % | -5% | 14% | 78 % | 111% | 140% | ~nla | 1220 Waterway Blvd ; Indianapolis, IN 46202, US | nfa | nfa | nfa | nla | ~nla"
2,100,4459.299999999999,45,"hide | Tulip | Jul 28, 2025 12.57 PM | Tulip is a retail technology provider | specializing in clienteling and point = | sale. | tulip. | com | 51-200 | 236 | HI Canada | Ontario | Kitchener | tulip-retail | Load contacts | ntacts | Venture | Venture Capital | Capital | 2013 | 79.2 | Jun | 23, 2021 | Series C | Arrowroo | Capital Manager | Corporate | LFX Venture Partn | Blueday, Inc. | nfa | nla | 2 % | 6 % | 10% | ~2% | ~2% | 30% | -38% | -11% | 210-137 Glasgow Street; Office #192; Kitchener; Ontario NZG | 4X8, CA | nfa | nfa | nfa | Ania"
2,101,4504.119047619048,42,"hide | Fergus | Jul 28, 2025 12.57 PM | Fergus is | ~provider that offers solutions for trades. | job management software | fergus.com | 51-200 | New Zealand | Auckland | Auckland | fergus-software - | lirnited | Load contacts | ntacts | Venture Capital | 2012 | 17.7 | Jun | 2022 | Series | Evp | nla | Octopus Ventures | nla | nla | nla | nla | -8 % | 6 % | -12% | -12% | 10% | 30% | 23% | nla | 65 New North Road, Eden Terrace; Auckland, Auckland 1021, NZ | nla | nfa | nfa | nla | ~nla"
2,102,4548.5581395348845,43,"save | hide | Parabola | Jul 28,2025 12.57 PM | Parabola | ~data automation and process management___ | SaaS provider specializing | parabola.io | 11-50 | United States | (USA) | California | San Francisco | pilrabola-labs | Load contacts | ntacts | Venture Capital | 2017 | 34.2 | Jun 27,2023 | Series | Abstract | nla | Matrix | Angelf | nla | nla | nla | nla | 1% | 17% | 44% | 54% | 51% | 58 % | 100% | 6 % | San Francisco, CA, US | nla | nfa | nla | nla | ~nla"
2,103,4594.044444444445,45,"save | hide | ComplianceQuest | Jul 28, | 2025 12.57 PM | provides Al-powered solutions for Product _ | ComplianceQuest is | software company that | compliancequest cor | 201-500 | 387 | United States | (USA) | Florida | Tampa | cimpliancequest | Load contacts | ntacts | Private Equity | 2013 | 36 | Sep | 2019 | Series | Insight Partners | Corporate | Insight Partners | lifeguardsolutions. | nla | 40 | nla | 4% | 6% | 6 % | 10% | 34% | 125% | 214% | 366 % | -13% | 10006 Cross Creek Blvd; Suite 71; Tampa, Florida 33647, US | nfa | nfa | nfa | nla"
2,104,4638.888888888888,45,"save | hide | Nugleous | 28, 2025 12.57 PM | Nuqleous is a software company specializing | in retail technology solutions. They provide. | nugleous.com | 51-200 | 146 | United States | (USA) | Arkansas | Bentonville | Iqleous | Load contacts | ntacts | Venture | Venture Capital | Capital | 2013 | 26 | Jul 24, 2023 | Series | Partner | Ventures | Corporate | Partner | Ventures | Interactive | Edge | nfa | nla | -1% | 17% | 143% | 186 % | 386% | 630% | 1,023% | 13% | 201 | MAIN ST; BENTONVILLE, AR 72712, US | nfa | nfa | nla"
2,105,4684.03488372093,43,"hide | Pbal (1tz) @T0ST04& | Jul 28, 2025 12.57 PM | chain management company that specialize._ | PMER (Huimin) | logistics and supply | huimin cn | 11-50 | 139 | China | Liaoning | Liaoning | Chaoyang; | %e4%b8%ad%e5_ | Load contacts | ntacts | Private Equity | 2013 | 516.9 | 224.9 | Sep | 2019 | Series | China Renaissance #454 | Corporate | #eeur6tji' | beequick cn | nla | nla | nla | 75 % | 1% | 0% | -63% | -66 % | -50% | nia | QA6A,1L5, CN | nla | nfa | nla | nla | ~nla"
2,106,4729.372340425533,47,"save | hide | CoLab Software | Jul 28,2025 12.57 PM | specializes | CoLab Software | CAD collaboratior | software company that | and design__. | colabsoftware.com | 51-200 | 139 | FI Canada | Newfoundland | And Labrador | Gaultois | ctilabsoftware | Load contacts | ntacts | Public | 2017 | 47.5 | 3.9 | Mar 18,2025 | Series | Hebron Project | nla | Insight Partners | nla | nla | nla | nla | 8% | 16 % | 34% | 56% | 63% | 208% | 379% | 225% | 251 E White Hills Rd; St John'$, Newfoundland and Labrador AIA | SN8, CA | nla | nla | nla | nla | ~nla"
2,107,4773.799999999998,45,"save | (hide | 20Cube Logistics | Jul 28, 2025 12.57 PM | 20Cube Logistics | provides comprehensive supply chain. | logistics company tha | 2Ocube.com | 501-1,000 | 902 | Singapore | nla | nla | 2ucube-logistics | Load contacts | ntacts | Private Equity | 2011 | nla | Feb 28, 2019 | Series | sentorinvestments comau | nla | credence-investm | nla | nla | nla | nla | 2 % | 11% | 15% | 32% | 61% | 100% | 116 % | ~25% | SG | Shenton | Way #24-12; OUE Downtown | Singapore, 068809_ | nfa | nfa | nfa | nla | ~nla"
2,108,4819.121951219511,41,"save | hide | 01714Hx| | 28, 2025 12.57 PM | Archisketch is an interior design software | company that provides | 3D interior design: | archisketch com | 51-200 | United States | (USA) | Washington | Seattle | archisketch | Load contacts | ntacts | Venture | Venture Capital | Capital | 2014 | 6.9 | Jul 13, 2021 | Series A | Korea Asset Investment Se | Corporate | Bucketplace | ersatz kr | nla | nla | 6% | 17% | 36 % | 70% | 126 % | 240% | 325% | 10% | 1730 Minor Ave; Seattle, WA 98101, US | nla | nla | nla"
2,109,4864.0374999999985,40,"Gave | hide | MixCart | Jul 28, 2025 12.57 PM | MixCart is | procurement automation for the restaurant_ | software provider specializing in | mixcart ru | 51-200 | Russia | Moscow | Moscow | mixcart | Load contacts | ntacts | Venture Capital | 2016 | Dec 31, 2020 | Series | nla | nfa | nla | nla | nfa | nla | nla | nla | 11% | 11% | 25% | 25% | -9% | 42% | -24% | 70 Privolnaya Str:; Moscow, Moscow 184020, RU | nla | nfa | nfa | nla | ~nla"
2,110,4908.895348837212,43,"save | hide | Foyr | Jul 28,2025 12.57 PM | Foyr i | that provides innovative tools for interior __. | an interior design software company | foyr com | 51-200 | 169 | United States | (USA) | New York | New York | fcyr | Load contacts | ntacts | Venture Capital | 2015 | 9.7 | Jul 16, 2018 | Series | jllcom | nla | Astarc Ventures | nla | nla | nla | nla | ~2% | 4% | 5% | 8 % | -4% | -3% | -12% | 0% | 37-05 74th Ave; 3rd Floor Jackson Heights,; New York; NY, US | nla | nla | nla | nla | ~nla"
2,111,4954.116279069767,43,"save | (hide | Whimsical | Jul 28, 2025 12.57 PM | Whimsical is | provides digital tools for product teams, | software company that | whimsical com | 11-50 | United States | (USA) | Colorado | Denver | whimsical | Load contacts | ntacts | Venture Capital | 2017 | 30 | Oct 31, 2021 | Series | Accel | Corporate | Accel | Basis | Clojurists Togethe | nla | nla | ~4% | 2% | 2 % | -2% | ~25% | 17% | 122% | 344% | -19% | Denver; Colorado, US | nfa | nfa | nfa | nla | ~nla"
2,112,4998.662790697673,43,"save | hide | Tive | 28, 2025 12.57 PM | specializes in real-time tracking and: | Tive is a logistics technology company that | tive.com | 201-500 | 234 | United States | (USA) | Massachusetts | Boston | tiveinc | Load contacts | ntacts | Private Equity | 2015 | 121.9 | Jan | 2025 | Series | avpcap com | Corporate | Hyperplane | mytrackingdevice | nla | 20 | nla | 52% | 3% | 16 % | 47% | 61% | 254% | 963% | nla | 500 Rutherford Ave, Suite 209; Boston, Massachusetts 02129, | nla | nla | nla | nla | nla"
2,113,5044.329545454545,44,"save | hide | Actio Brasil | Jul 28, 2025 12.57 PM | Actio Software | specializes | providing management | software company that | actiosoftware com | 51-200 | 86 | Brazil | Minas Gerais | Belo Horizonte | aritiosoftware | Load contacts | ntacts | Venture Capital | 2005 | Aug 31, 2022 | Series | nla | nla | Falconi| | nla | nla | nla | nla | nla | 3% | 7% | 32% | 62% | nla | nla | nla | Minas € | Avenida Cristiano Machado, 2940; 40 andar; Belo Horizonte , | Gerais 31110-230, BR | nla | nfa | nfa | nla | nla"
2,114,5088.96511627907,43,"save | hide | CoreTigo _ | Industrial Wireless Automation | Jul 28,2025 12.57 PM | specializing in industrial automation. They_ | Coretigo | technology solutions provider | coretigo com | 51-200 | Israel | Center | Netanya | ctretigo | Load contacts | ntacts | Corporate | 2017 | 66 | Jun 27,2023 | Series | Amazon Industrial Innovatic | nla | Lenovo | SIERF | nla | nla | nla | nla | -18 % | -23% | ~36% | ~49% | -48% | ~31% | nla | nla | Giborey Israel 5; Netanya, 4250405 | nla | nla | nla | nla | ~nla"
2,115,5134.034883720931,43,"save | hide | awork | Jul 28, 2025 12.57 PM | awork is | tracking software provider that offers tools - | project manageme | and time | aworkio | 11-50 | Germany | Hamburg | ~Hamburg | aivork-io | Load contacts | ntacts | Venture Capital | 2021 | 7.4 | Jan 17, 2023 | Series | Hi Inov - Dentressangle | nfa | Swiss Post Ventur | nla | nla | nla | nla | nla | nla | ~nla | nla | nla | 10% | 104% | 230% | ~nla | GroBer Burstah 36/38; Hamburg, DE | nla | nfa | nfa | nla | ~nla"
2,116,5178.744444444445,45,"save | hide | TraceLink | 28, 2025 12.57 PM | TraceLink | company specializing in digital solutions for_ | supply chain management | tracelink com | 501-1,000 | 910 | United States | (USA) | Massachusetts | Wilmington | tr acelink | Load contacts | ntacts | Private Equity | 2009 | 233.9 | Aug 20, 2018 | Series | F-Prime | Corporate | F-Prime | Gold | supplyscape com | nla | 102 | nla | ~4% | -10% | -10% | 9% | 21% | 39% | ~26% | 200 Ballardvale Street; Building | 01887, US | ~Suite 100; Wilmington; MA | nla | nla | nla | nla | nla"
2,117,5224.188888888888,45,"Gave | hide | Impact Analytics | Jul 28, 2025 12.57 PM | Impact Analytics | specializing | Al-powered solutions for retai_. | technology company | impactanalytics.co | 501-1,000 | 694 | United States | (USA) | New York | New York | ipact-analytics | Load contacts | ntacts | Venture Capital | 2015 | 76.7 | May | 2025 | Series | Blue Cloud Ventures | Corporate | Vistara Growth | nla | nla | nla | 65 | nla | 7% | 14% | 31% | 74% | 132% | 199% | 224% | -12% | 368, 9th Avenue; 11-103; New York, New York 10001, US | nfa | nfa | nfa | nla"
2,118,5269.500000000001,44,"hide | Quincus | Jul 28,2025 12.57 PM | specializes | Quincus is | logistics technology provider that | Al-driven solutions | supply__ | quincus com | 201-500 | Singapore | nla | nla | lincus | Load contacts | ntacts | Venture Capital | 2014 | nla | Apr 27,2024 | Series | nla | nla | alteracapital com | nla | nla | nla | 34 | nla | ~7% | -16% | -24% | ~38% | ~50% | -12% | 47% | ~84% | 160 Robinson Road; #17-01, SBF Center; Singapore, | 068914, SG | ingapore | nla | nla | nla | nla"
2,119,5314.234042553191,47,"save | (hide | Petpooja | Jul 28, 2025 12.57 PM | Prayosha Food Services Private Limited is | restaurant technology provider specializing | petpooja com | 1,001- | 000 | 289 | India | Gujarat | Ahmedabad | putpooja-prayosha- | fcod-service-pvt _ | Load contacts | ntacts | Public | 2011 | 8.9 | 4.5 | Nov 14, 2021 | Series | Aroa Venture Partners | nfa | udaan.com | nla | nla | nla | 130 | nla | 11% | 20% | 34% | 77% | 160% | 395% | 596 % | ~nla | Wing | Gujarat 380015, IN | 3rd Floor; Gopal Palace; Nehrunagar; Ahmedabad, | nla | nfa | nfa | nla | ~nla"
2,120,5358.9047619047615,42,"save | hide | PredictHQ | 28, 2025 12.57 PM | PredictHQ is a demand intelligence platform | that provides businesses with data-driven _ | predicthq com | 51-200 | United States | (USA) | California | San | Francisco | pledicthq | Load contacts | ntacts | Venture Capital | 2015 | 33.5 | Feb 11, 2020 | Series B | Aspect Ventures | nfa | Tidal Ventures | nla | nla | nfa | na | 1% | 5% | -26% | -35% | ~31% | -41% | -27% | -26% | 575 Market St; 4th Floor; San Francisco, California 94105,US | nfa | nfa | nfa | nfa | ~nfa"
2,121,5404.022727272728,44,"hide | Dropit | Jul 28, 2025 12.57 PM | Dropit is | offers omnichannel fulfillment solutions and_ | retail technology provider that | dropit shop | 51-200 | United Kingdom | (UK) | nla | nla | diopit-shopping | Load contacts | ntacts | Sponsor | Other Financial | 2016 | 49.8 | 24.8 | Nov | 2022 | Series | vault-invcom | nla | vault-inv.com | nla | nfa | nfa | nla | -2% | 3% | -10% | ~25% | -19% | -23% | ~25% | nia | Regent Street; United Kingdom , GB | nfa | nfa | nfa | nla | ~nla"
2,122,5449.488636363636,44,"save | hide | Pico | Jul 28,2025 12.57 PM | Pico MES is a technology solutions company | that | specializes in digital manufacturing_ | picomes com | 11-50 | United States | (USA) | California | San Francisco | picomes | Load contacts | ntacts | Venture Capital | 2017 | 16.1 | 12.3 | Aug 21, 2023 | Series | Congruent Ventures | nla | Congruent Venture | nla | nla | nla | nla | ~3% | ~31% | -31% | ~15% | 6 % | 28% | 77% | 433% | 134% | San Francisco, CA 94116, US | nla | nla | nla | nla | ~nla"
2,123,5494.681818181819,44,"save | (hide | EASANTJRRA] | Jul 28, 2025 12.57 PM | Mabang Technology Co , Ltd. | comoanv | specializing in cross | ;-border e .. | software | mabangerp.com | 501-1,000 | China | Shanghai | Minhang | mabangerp | Load contacts | ntacts | Venture Capital | 2010 | 77.2 | 44.2 | May 15, 2022 | Series | MNTtz VRMTJRRA ] | nla | Srmrt12 | nla | nla | nla | nla | nla | nla | nla | -13% | ~7% | nla | nla | -8 % | nla | nla | nfa | nfa | nfa | ~nla"
2,124,5539.038461538462,39,"save | hide | MNZRATTJRRA ] | 28, 2025 12.57 PM | Aiju Technology is : | company specializing | white-collar service | -commerce | ecbao | cn | 201-500 | China | Zhejiang | Hangzhou | %e6%9d%ad%e5__ | Load contacts | ntacts | Venture Capital | 2012 | Jan 25, 2016 | Series | nla | Mnbmizett | nla | nla | nfa | nfa | nla | nla | nfa | -42% | -15% | -21% | nla | MsN, #ML, CN | nfa | nfa | nfa | nla"
2,125,5584.119047619046,42,"save | Khide | Traction Ag | Jul 28, 2025 12.57 PM | specializing in farm management solutions: | Traction Ag Inc: | software company | tractionag com | 51-200 | United States | (USA) | Indiana | Auburn | tractionag | Load | contacts | ntacts | Venture Capital | 2020 | May 20, 2024 | Series | Cooperative Ventures | Corporate | Allos Ventures | Granular | nfa | nla | nla | 6% | 6 % | 46% | 74% | ""261% | 235% | 683% | 41% | 106 W I2th St; Auburn, Indiana 46706, US | nfa | nfa | nfa | nla | ~nla"
